Name,Link,RecipeType,TotalTimeMin,IsFreezable,Rating,ImageLink
Muffins med chokoladestykker,https://www.arla.dk/opskrifter/muffins-med-chokoladestykker/,Unknown,45,False,78,https://images.arla.com/recordid/3833146161474d5384faabd000896b4b/muffins-med-chokoladestykker.jpg
Broccolitærte,https://www.arla.dk/opskrifter/broccolitarte/,Unknown,60,False,76,https://images.arla.com/recordid/D4B85C0A-BF82-424B-98A906DE8A89429E/broccolitarte.jpg
Marinade til kylling,https://www.arla.dk/opskrifter/marinade-til-kylling/,Unknown,0,False,82,https://images.arla.com/recordid/7edf93f0eff04c3190a6a6e900c58b77/marinade-til-kylling.jpg
Waldorfsalat,https://www.arla.dk/opskrifter/waldorfsalat/,Tilbehoer,60,False,76,https://images.arla.com/recordid/38e4c61dc8ec415b8daaab13009a2c4e/waldorfsalat.jpg
Agurkesalat,https://www.arla.dk/opskrifter/agurkesalat/,Tilbehoer,20,False,94,https://images.arla.com/recordid/129e30bc22ee4133b1c6aa39009ab7c8/agurkesalat.jpg
Kanelkage,https://www.arla.dk/opskrifter/kanelkage/,Unknown,60,True,84,https://cdn-rdb.arla.com/Files/arla-dk/1083119449/8a4f4701-708d-46b5-9dfd-ee8aab9cc0f2.jpg
Grillet laks,https://www.arla.dk/opskrifter/grillet-laks/,Unknown,30,False,84,https://images.arla.com/recordid/C38CE9B0-5ADC-4BB3-BB015432E9222E96/grillet-laks.jpg
Cremet dip med tomatsalat,https://www.arla.dk/opskrifter/cremet-dip-med-tomatsalat/,Tilbehoer,0,False,100,https://images.arla.com/recordid/CDD36E0F-7FE5-42BE-80370A69452E3CF4/cremet-dip-med-tomatsalat.jpg
Græske frikadeller,https://www.arla.dk/opskrifter/graske-frikadeller/,Unknown,35,True,76,https://images.arla.com/recordid/CCF5D988-FC79-4FF0-87159E917213D80A/graske-frikadeller.jpg
Kylling på grill,https://www.arla.dk/opskrifter/kylling-pa-grill/,Tilbehoer,60,False,80,https://images.arla.com/recordid/3E19E7F4-E1AD-42E5-82A5CF8568893CA5/kylling-pa-grill.jpg
Pesto,https://www.arla.dk/opskrifter/pesto/,Tilbehoer,45,False,74,https://images.arla.com/recordid/BFFDCEE3-87E2-4A73-A10989262FEB0494/pesto.jpg
Pisket smør,https://www.arla.dk/opskrifter/pisket-smor/,Tilbehoer,0,False,80,https://images.arla.com/recordid/D3C32F71-3D5B-47EB-8EA6065B4F0063DD/pisket-smor.jpg
Burger,https://www.arla.dk/opskrifter/klassisk-burger/,Unknown,30,False,74,https://images.arla.com/recordid/054299bb31924893a697ab1b0094d3ea/klassisk-burger.jpg
Kyllingefilet i ovn,https://www.arla.dk/opskrifter/kyllingefilet-i-ovn/,Hovedret,45,False,72,https://cdn-rdb.arla.com/Files/arla-dk/2732630569/bb0821f8-22ad-4535-a7c1-581e73882b5b.jpg
Stjerneskud,https://www.arla.dk/opskrifter/stjerneskud/,Frokost,45,False,100,https://images.arla.com/recordid/97DA490B-1459-4EED-83038FE7127F1596/stjerneskud.jpg
Stuvet spidskål,https://www.arla.dk/opskrifter/stuvet-spidskal/,Tilbehoer,30,False,84,https://cdn-rdb.arla.com/Files/arla-dk/773286434/582bc721-aa6d-4699-9376-fe13a77d09ad.jpg
Hjemmelavet softice,https://www.arla.dk/opskrifter/hjemmelavet-softice/,Dessert,15,False,78,https://images.arla.com/recordid/6299247af45f4f3ab8d8a6e9016bd256/hjemmelavet-softice.jpg
Scrambled eggs,https://www.arla.dk/opskrifter/scrambled-eggs/,Morgenmad,15,False,80,https://cdn-rdb.arla.com/Files/arla-dk/458605579/2df26087-a3cd-46af-a763-c5262007e0ad.jpg
Kammerjunkere til koldskål,https://www.arla.dk/opskrifter/kammerjunkere-til-koldskal/,Unknown,60,False,68,https://images.arla.com/recordid/150f155dc12044e99a40aba600d789a2/kammerjunkere-til-koldskal.jpg
Verdens bedste brød,https://www.arla.dk/opskrifter/verdens-bedste-brod/,Unknown,60,True,84,https://cdn-rdb.arla.com/Files/arla-dk/3414011074/62d37048-ccc2-4a2c-a378-e74721d8f0ba.jpg
Rabarbersaft,https://www.arla.dk/opskrifter/rabarbersaft/,Unknown,60,False,92,https://cdn-rdb.arla.com/Files/arla-dk/2018019203/938be2d0-ff93-498b-a219-10c82c63c4de.jpg
Tapasbræt,https://www.arla.dk/opskrifter/tapasbrat/,Hovedret,30,False,78,https://cdn-rdb.arla.com/Files/arla-dk/2689814313/1b428bbb-99f7-499a-8090-bf7442120635.jpg
Surdejsbrød,https://www.arla.dk/opskrifter/surdejsbrod/,Unknown,60,False,72,https://cdn-rdb.arla.com/Files/arla-dk/53601139/bd0e3631-ae9a-499a-8423-edcca1281fb0.jpg
Saltmandler,https://www.arla.dk/opskrifter/saltmandler/,Tilbehoer,45,True,74,https://cdn-rdb.arla.com/Files/arla-dk/2444946621/a3ba98ca-c4f9-4bbd-90c3-e80e4dff4e7b.jpg
Lasagne,https://www.arla.dk/opskrifter/lasagne/,Hovedret,60,True,74,https://images.arla.com/recordid/dc122f32dd8349d9ac64aba600d77f36/lasagne.jpg
Citronkage med birkes,https://www.arla.dk/opskrifter/citronkage-med-birkes/,Unknown,60,True,84,https://cdn-rdb.arla.com/Files/arla-dk/3597572533/1b89804e-0e61-450c-881b-d496f4ac4a0c.jpg
Klassisk gazpacho,https://www.arla.dk/opskrifter/klassisk-gazpacho/,Mellemmaaltid,15,False,88,https://images.arla.com/recordid/1AD0C209-DC76-4E1E-BD5D1631746E1115/klassisk-gazpacho.jpg
Porretærte,https://www.arla.dk/opskrifter/porretarte/,Frokost,60,False,74,https://images.arla.com/recordid/C960C188-E3CB-48E4-B2A6417A2FCE7AA4/porretarte.jpg
Sushiris,https://www.arla.dk/opskrifter/sushiris/,Unknown,60,False,80,https://images.arla.com/recordid/5E8BA7B4-DF89-4832-8ED0C24146033EC6/sushiris.jpg
Surdej,https://www.arla.dk/opskrifter/surdej/,Unknown,60,False,88,https://cdn-rdb.arla.com/Files/arla-dk/2513367914/f66d8329-be07-4d61-a247-1c9f5d675ff8.JPG
Pocherede æg,https://www.arla.dk/opskrifter/pocherede-ag/,Unknown,20,False,72,https://images.arla.com/recordid/13186470-2534-4682-8936E73A88B39336/pocherede-ag.jpg
Laks med salat af spidskål ærter og dild,https://www.arla.dk/opskrifter/laks-med-salat-af-spidskal-arter-og-dild/,Hovedret,30,False,70,https://cdn-rdb.arla.com/Files/arla-dk/2255079035/c3db0134-fc00-4a25-af92-da74a722372d.jpg
Grillede grøntsager med hvidløg og timian,https://www.arla.dk/opskrifter/grillede-gronsager-med-hvidlog-og-timian/,Tilbehoer,30,False,70,https://cdn-rdb.arla.com/Files/arla-dk/2625408638/505a5a56-24f1-489e-a96d-fd29dc0bb3b3.jpg
Rabarberkylling,https://www.arla.dk/opskrifter/rabarberkylling/,Hovedret,45,False,72,https://images.arla.com/recordid/9FC682F4-FB2D-475E-867838467BC6BDDE/rabarberkylling.jpg
Grillspyd,https://www.arla.dk/opskrifter/grillspyd/,Unknown,45,False,68,https://cdn-rdb.arla.com/Files/arla-dk/4113732082/2a47bbb4-f553-417b-b563-19d110f63c38.jpg
Flæskesteg på grill,https://www.arla.dk/opskrifter/flaskesteg-pa-grill/,Hovedret,60,False,72,https://cdn-rdb.arla.com/Files/arla-dk/433167476/7efe86cc-61ab-44cb-a092-458f5a6048fc.jpg
Hakkebøffer med bløde løg,https://www.arla.dk/opskrifter/hakkeboffer-med-blode-log/,Hovedret,45,False,76,https://cdn-rdb.arla.com/Files/arla-dk/1809092729/3c4b6479-5af9-4cb0-bdfb-0bb0465a0e39.jpg
Kartoffelsalat med krydderurter,https://www.arla.dk/opskrifter/kartoffelsalat-med-krydderurter/,Tilbehoer,60,False,74,https://images.arla.com/recordid/7e76242b8c1e48098822aba600d78651/kartoffelsalat-med-krydderurter.jpg
Laks i ovn,https://www.arla.dk/opskrifter/laks-i-ovn/,Hovedret,45,False,78,https://cdn-rdb.arla.com/Files/arla-dk/748152904/b2af67ee-28cb-4020-a9f5-c37a7b269d3d.jpg
Kyllingesalat,https://www.arla.dk/opskrifter/kyllingesalat/,Unknown,25,False,80,https://images.arla.com/recordid/4973B0D2-9CD3-41D4-9653C60CFBA5B533/kyllingesalat.jpg
Jordbærlagkage,https://www.arla.dk/opskrifter/jordbarlagkage/,Unknown,60,False,88,https://cdn-rdb.arla.com/Files/arla-dk/4176730480/f30a10ae-ddec-497f-bf8a-31b6b5d19d99.JPG
Kyllingespyd,https://www.arla.dk/opskrifter/kyllingespyd/,Unknown,30,False,84,https://images.arla.com/recordid/A9979009-6145-48F8-865D81FBD69EF2F7/kyllingespyd.jpg
Abemad,https://www.arla.dk/opskrifter/abemad/,Dessert,30,False,80,https://images.arla.com/recordid/9cf7968bdb184c89856cab4b00ec53f5/abemad.jpg
Romkugler,https://www.arla.dk/opskrifter/romkugler/,Unknown,30,False,82,https://cdn-rdb.arla.com/Files/arla-dk/904091170/f083a2c6-5781-44f9-8a8a-79b48639419e.jpg
Chokoladeboller,https://www.arla.dk/opskrifter/chokoladeboller/,Tilbehoer,60,False,88,https://cdn-rdb.arla.com/Files/arla-dk/2577267803/b331e88c-978a-4a62-8a88-ed3d989f0eb9.JPG
Rabarbermarmelade,https://www.arla.dk/opskrifter/rabarbermarmelade/,Tilbehoer,30,False,70,https://images.arla.com/recordid/fed2990afcd24fa7b0c9aba600d77a65/rabarbermarmelade.jpg
Blomkålsgratin,https://www.arla.dk/opskrifter/blomkalsgratin/,Hovedret,60,False,70,https://images.arla.com/recordid/b2ad3c17e14b48d282aeabd000897505/blomkalsgratin.jpg
Blinis med stenbiderrogn,https://www.arla.dk/opskrifter/blinis-med-stenbiderrogn/,Forret,30,False,92,https://images.arla.com/recordid/36B7E059-6340-4DB0-B3047F988BB20397/blinis-med-stenbiderrogn.jpg
Tomattærte med timian,https://www.arla.dk/opskrifter/tomattarte-med-timian/,Hovedret,60,True,78,https://cdn-rdb.arla.com/Files/arla-dk/3745272772/905e520f-52bb-42e9-84b2-1f02fb4c4d92.jpg
Koteletter i fad,https://www.arla.dk/opskrifter/koteletter-i-fad/,Hovedret,45,False,72,https://images.arla.com/recordid/6add2b32b0c446148d0cac4400e597c8/koteletter-i-fad.jpg
Talkage,https://www.arla.dk/opskrifter/talkage/,Unknown,60,True,94,https://images.arla.com/recordid/87AE97F0-44A3-4531-925C3F69BDB8C3D9/talkage.jpg
Varm kartoffelsalat,https://www.arla.dk/opskrifter/varm-kartoffelsalat/,Tilbehoer,60,False,72,https://images.arla.com/recordid/4CE77705-D0DE-497A-B8EDB27836B2D559/varm-kartoffelsalat.jpg
Porretærte med bacon og hytteost,https://www.arla.dk/opskrifter/porretarte-med-bacon-og-hytteost/,Hovedret,60,False,78,https://cdn-rdb.arla.com/Files/arla-dk/1998912046/d8c95268-af0e-4f82-90ee-e73f69ee3992.jpg
Græsk farsbrød og agurkesalat,https://www.arla.dk/opskrifter/grask-farsbrod-og-agurkesalat/,Hovedret,60,True,76,https://cdn-rdb.arla.com/Files/arla-dk/18734601/cb5fb34b-78b3-49bf-9dfe-8e19ffc1c8c5.jpg
Flæskestegssandwich,https://www.arla.dk/opskrifter/flaskestegssandwich/,Hovedret,15,False,88,https://cdn-rdb.arla.com/Files/arla-dk/1086739664/68d9b348-5e26-4f48-a10c-8cc47186bdce.JPG
Grødboller,https://www.arla.dk/opskrifter/grodboller/,Morgenmad,60,True,94,https://cdn-rdb.arla.com/Files/arla-dk/2941105152/f7a3682f-7a40-44ad-ac1d-cdcb0e703048.JPG
Moussaka,https://www.arla.dk/opskrifter/mousaka/,Hovedret,60,True,72,https://images.arla.com/recordid/23D1569E-480A-4717-8460C10C69BA212F/mousaka.jpg
Græsk salat,https://www.arla.dk/opskrifter/grask-salat/,Tilbehoer,30,False,68,https://images.arla.com/recordid/D3D9A254-02A5-4FE9-B87FE2B81843E537/grask-salat.jpg
Flanksteak,https://www.arla.dk/opskrifter/flanksteak1/,Unknown,25,False,76,https://images.arla.com/recordid/737A2456-FDF6-49B3-82E61DB62028815D/flanksteak1.jpg
Spareribs,https://www.arla.dk/opskrifter/spareribs/,Unknown,60,False,72,https://images.arla.com/recordid/DD6EDF34-0CC4-415D-BB7A79E36246BC1A/spareribs.jpg
Poke bowl,https://www.arla.dk/opskrifter/poke-bowl/,Frokost,45,False,72,https://cdn-rdb.arla.com/Files/arla-dk/3200277121/70b393fb-f1e3-482e-a07b-d0bc56c4578a.jpg
Rygeost,https://www.arla.dk/opskrifter/rygeost/,Frokost,60,False,74,https://cdn-rdb.arla.com/Files/arla-dk/2184994139/5ba83bd1-7e93-40c9-8329-49a974a6a358.jpg
Tunsalat,https://www.arla.dk/opskrifter/tunsalat/,Frokost,10,False,100,https://cdn-rdb.arla.com/Files/arla-dk/2412525549/8be96415-5148-49c0-a881-3399ceb750de.jpg
Grydestegt kylling,https://www.arla.dk/opskrifter/grydestegt-kylling/,Hovedret,60,False,80,https://images.arla.com/recordid/69552B1E-C1EE-4273-B5B35A042005C23B/grydestegt-kylling.jpg
Tonkatsu,https://www.arla.dk/opskrifter/tonkatsu/,Hovedret,30,False,100,https://images.arla.com/recordid/5458196D-ABA5-4DFA-AF61896F761B2FAF/tonkatsu.jpg
Spinattærte,https://www.arla.dk/opskrifter/spinattarte/,Tilbehoer,60,False,80,https://images.arla.com/recordid/1FDBA4C2-4731-4566-852EAFD0A1DBE9BC/spinattarte.jpg
Jordbærmilkshake,https://www.arla.dk/opskrifter/jordbarmilkshake-/,Unknown,15,False,84,https://cdn-rdb.arla.com/Files/arla-dk/2163778969/b916188f-dbfa-40bd-8476-30f36f7f1d7d.jpg
Øllebrød - til baby,https://www.arla.dk/opskrifter/ollebrod---til-baby/,Morgenmad,15,False,92,https://cdn-rdb.arla.com/Files/arla-dk/1086798334/0b517bf4-4a80-460f-b4eb-3e65534eb1c0.jpg
Bagels,https://www.arla.dk/opskrifter/bagels/,Unknown,60,True,70,https://images.arla.com/recordid/ac851de6d1904bbb8a48aa2400811f48/bagels.jpg
Ovnbagt laks,https://www.arla.dk/opskrifter/ovnbagt-laks/,Unknown,30,False,74,https://images.arla.com/recordid/EE013FD2-1928-4218-8D46E8271F21E651/ovnbagt-laks.jpg
Beef ramen,https://www.arla.dk/opskrifter/ramen/,Hovedret,45,False,80,https://images.arla.com/recordid/C55206C2-F838-42BC-B722F9C34C8F8160/ramen.jpg
Aioli,https://www.arla.dk/opskrifter/aioli/,Unknown,15,False,58,https://cdn-rdb.arla.com/Files/arla-dk/471906521/96891fd9-2aeb-4cc0-a8ff-0d9d53b75c01.jpg
Frugtsalat med råcreme,https://www.arla.dk/opskrifter/frugtsalat-med-racreme/,Dessert,60,False,78,https://images.arla.com/recordid/13EC6951-F1EF-4774-BDC573D76252BD54/frugtsalat-med-racreme.jpg
Creme fraiche dressing med purløg,https://www.arla.dk/opskrifter/cremefraichedressing-med-purlog/,Tilbehoer,10,False,68,https://images.arla.com/recordid/fc53ae0d3c6b4b21a8b3aa7100838318/cremefraichedressing-med-purlog.jpg
Roulade,https://www.arla.dk/opskrifter/roulade/,Unknown,0,False,76,https://images.arla.com/recordid/F8EC7395-99C6-4A12-BE5E36DA46398270/roulade.jpg
Gambas al ajillo - Hvidløgsrejer,https://www.arla.dk/opskrifter/gambas-al-ajillo---hvidlogsrejer/,Unknown,15,False,84,https://images.arla.com/recordid/8075E84B-384F-4FC8-BF6BBEB797E42E62/gambas-al-ajillo---hvidlogsrejer.jpg
Kimchi,https://www.arla.dk/opskrifter/kimchi/,Tilbehoer,60,False,62,https://images.arla.com/recordid/3F7A10CC-7546-416A-BC151CE99956D7D9/kimchi.jpg
Tapas,https://www.arla.dk/opskrifter/tapas-opskrift/,Unknown,45,False,80,https://images.arla.com/recordid/99929b7c1fc447edae53ac9300dd78b8/tapas-opskrift.jpg
Kanelsnurrer,https://www.arla.dk/opskrifter/kanelsnurrer/,Unknown,60,False,82,https://cdn-rdb.arla.com/Files/arla-dk/3913871376/bc330ca3-3cdb-4c6f-ba80-f5744d38d15f.jpeg?crop=(0
Pastasalat med kylling,https://www.arla.dk/opskrifter/pastasalat-med-kylling/,Madpakke,30,False,70,https://images.arla.com/recordid/86558234-6D62-4DF7-B9ABEFC42AC9E02E/pastasalat-med-kylling.jpg
Jordbærkoldskål,https://www.arla.dk/opskrifter/jordbarkoldskal/,Mellemmaaltid,15,False,76,https://cdn-rdb.arla.com/Files/arla-dk/834366560/68f5543a-0aa1-405b-ba97-9838ed0442ff.JPG
Rødgrød med fløde,https://www.arla.dk/opskrifter/rodgrod-med-flode/,Dessert,60,False,70,https://images.arla.com/recordid/654FB6BD-E580-4DB5-A66EE1A6027C4C23/rodgrod-med-flode.jpg
Donuts,https://www.arla.dk/opskrifter/donuts/,Unknown,60,True,84,https://cdn-rdb.arla.com/Files/arla-dk/3416225390/61cc0baf-1f3e-470d-978d-c5eb59ba929b.jpg
Rygeostsalat,https://www.arla.dk/opskrifter/rygeostsalat/,Forret,30,False,62,https://images.arla.com/recordid/e5177c3ac38c4267a994abad0090cc13/rygeostsalat.jpg
Koldhævede boller med surdej,https://www.arla.dk/opskrifter/koldhavede-boller-med-surdej/,Unknown,60,False,90,https://images.arla.com/recordid/e6a474d8b57742519928ab8800b29563/koldhavede-boller-med-surdej.jpg
Dumplings,https://www.arla.dk/opskrifter/dumplings1/,Hovedret,60,False,70,https://images.arla.com/recordid/69C2C1A6-AAAC-4AFA-981B6C994CF3CABD/dumplings1.jpg
Spinatpandekager,https://www.arla.dk/opskrifter/spinatpandekager-med-kylling/,Hovedret,30,False,84,https://images.arla.com/recordid/57499DFC-3C07-4E09-BA7060DE76502CBF/spinatpandekager-med-kylling.jpg
Kold bearnaise,https://www.arla.dk/opskrifter/kold-bearnaise/,Tilbehoer,5,False,80,https://cdn-rdb.arla.com/Files/arla-dk/2090438302/f1141603-4166-4731-b548-3675de9a607e.jpg
Lagkagebunde,https://www.arla.dk/opskrifter/lagkagebunde/,Unknown,45,True,68,https://images.arla.com/recordid/4288e410e61840acb135a6e6002bd8c6/lagkagebunde.jpg
Gammeldags kartoffelsalat med karry,https://www.arla.dk/opskrifter/gammeldags-kartoffelsalat/,Tilbehoer,60,False,74,https://images.arla.com/recordid/c66e3ea78f81438ba8a5aa7100838326/gammeldags-kartoffelsalat.jpg
Porchetta i ovn,https://www.arla.dk/opskrifter/porchetta-i-ovn/,Unknown,60,False,74,https://cdn-rdb.arla.com/Files/arla-dk/571921650/e1abf955-cee7-4f07-b1fb-07ede433b8db.jpg
Langtidshævet pizzadej,https://www.arla.dk/opskrifter/langtidshavet-pizzadej/,Unknown,60,False,84,https://cdn-rdb.arla.com/Files/arla-dk/3685036022/0a3a483e-1d24-4a2f-aaa9-bb916375a527.jpg
Mornaysauce,https://www.arla.dk/opskrifter/mornaysauce/,Tilbehoer,15,False,66,https://images.arla.com/recordid/05ac8016c5df43df86e5a6e50122432e/mornaysauce.jpg
Hvidløgssmør,https://www.arla.dk/opskrifter/hvidlogssmor/,Tilbehoer,45,False,82,https://images.arla.com/recordid/E7239E07-8F22-4886-8C77C9FD44556097/hvidlogssmor.jpg
Bananbrød,https://www.arla.dk/opskrifter/bananbrod/,Mellemmaaltid,60,True,72,https://images.arla.com/recordid/3E414472-886F-4F09-8B24BC1ECC587ECD/bananbrod.jpg
Hummus,https://www.arla.dk/opskrifter/hummus/,Mellemmaaltid,15,False,70,https://images.arla.com/recordid/C3EDA979-DCFB-41CD-92F7158145D2E594/hummus.jpg
Lakseruller med flødeost,https://www.arla.dk/opskrifter/lakseruller-med-flodeost/,Forret,60,False,72,https://cdn-rdb.arla.com/Files/arla-dk/9354895/72d9ae68-a098-465c-bb75-e25ea6a11d9a.jpg
Stuvet spinat,https://www.arla.dk/opskrifter/stuvet-spinat/,Tilbehoer,15,False,74,https://images.arla.com/recordid/B1209838-5803-4C66-975C9A3F83C46F17/stuvet-spinat.jpg
Club Sandwich,https://www.arla.dk/opskrifter/club-sandwich/,Frokost,45,False,80,https://images.arla.com/recordid/15F33607-F6D9-4952-B6AA210D3033BF14/club-sandwich.jpg
Lammekølle,https://www.arla.dk/opskrifter/lammekolle/,Hovedret,60,False,68,https://images.arla.com/recordid/0B285B0D-2187-45C6-AE0473EC79AC770D/lammekolle.jpg
Pulled pork,https://www.arla.dk/opskrifter/pulled-pork/,Unknown,60,False,66,https://images.arla.com/recordid/66D92E4E-291A-41F8-979E19C719A2512A/pulled-pork.jpg
Langtidsstegt flæskesteg,https://www.arla.dk/opskrifter/langtidsstegt-flaskesteg/,Hovedret,60,False,72,https://cdn-rdb.arla.com/Files/arla-dk/3423412638/a3d95f22-a56c-4d4a-9900-f5d69f93866c.jpg
Stegte rødspætter,https://www.arla.dk/opskrifter/stegte-rodspatter/,Hovedret,45,False,76,https://images.arla.com/recordid/46B314B6-3F22-4313-91F5AE18E21934E1/stegte-rodspatter.jpg
Roastbeef med bagte kartofler,https://www.arla.dk/opskrifter/roastbeef-med-bagte-kartofler/,Hovedret,60,False,66,https://cdn-rdb.arla.com/Files/arla-dk/3303747008/7314fa3d-8501-407c-802d-a69f9a429feb.jpg
Burgerboller,https://www.arla.dk/opskrifter/burgerboller/,Unknown,60,True,76,https://images.arla.com/recordid/0f9c1c6d48ec4873a36faa5c00d99a88/burgerboller.jpg
Spaghetti bolognese,https://www.arla.dk/opskrifter/spaghetti-bolognese/,Hovedret,60,True,82,https://images.arla.com/recordid/4FFBCBE4-1C50-435C-A3EC862C1A46FC3F/spaghetti-bolognese.jpg
Ærtepuré,https://www.arla.dk/opskrifter/artepure/,Tilbehoer,30,False,62,https://images.arla.com/recordid/4c94f6f4434a4e5da518ab4200f46d5b/artepure.jpg
Tunbøf,https://www.arla.dk/opskrifter/tunbof/,Hovedret,45,False,88,https://images.arla.com/recordid/E44EA51C-633A-47A7-B875E0B0954EA1E2/tunbof.jpg
Ribbensteg,https://www.arla.dk/opskrifter/ribbensteg/,Unknown,60,False,94,https://images.arla.com/recordid/b12e4524a3c246a18eb6a83400ca85fd/ribbensteg.jpg
Farsbrød,https://www.arla.dk/opskrifter/farsbrod/,Hovedret,50,False,74,https://cdn-rdb.arla.com/Files/arla-dk/2136800803/9c81f4d8-241a-421c-8b67-d2e749b65b79.jpg
Æggesalat,https://www.arla.dk/opskrifter/aggesalat/,Frokost,45,False,70,https://images.arla.com/recordid/29907314-56C4-451B-ADF468075C290FFE/aggesalat.jpg
Kransekage,https://www.arla.dk/opskrifter/kransekage/,Unknown,60,True,74,https://cdn-rdb.arla.com/Files/arla-dk/3554903212/bc33086f-94db-4d06-94b8-083834cac437.jpg
Pæretærte,https://www.arla.dk/opskrifter/paretarte/,Dessert,60,True,78,https://images.arla.com/recordid/6FEFD236-AF10-44CD-BC11CA3553CC9F4A/paretarte.jpg
Macarons,https://www.arla.dk/opskrifter/macarons/,Unknown,60,True,72,https://images.arla.com/recordid/B0DD4612-6089-4F42-AC04FC4556C57101/macarons.jpg
Hønsesalat,https://www.arla.dk/opskrifter/honsesalat/,Frokost,45,False,70,https://images.arla.com/recordid/e84301c200e34ab39b45aa5c00caab3f/honsesalat.jpg
Linsebøffer,https://www.arla.dk/opskrifter/linseboffer/,Unknown,30,False,74,https://images.arla.com/recordid/ADB52896-AADD-4824-8E293378CF87FC18/linseboffer.jpg
Citrontærte med marengs,https://www.arla.dk/opskrifter/citrontarte-med-marengs/,Dessert,60,True,82,https://images.arla.com/recordid/BE30DA29-D406-4FBA-AEFD942FFD8C3E5D/citrontarte-med-marengs.jpg
Ristaffel,https://www.arla.dk/opskrifter/ristaffel/,Hovedret,30,False,68,https://images.arla.com/recordid/2a2e7516c05e4122a83faba600d77a5c/ristaffel.jpg
Rugbrødslagkage - Brøtort,https://www.arla.dk/opskrifter/rugbrodslagkage---brotort/,Dessert,60,False,80,https://images.arla.com/recordid/47C409CA-1202-4FD5-9822E1CD2BB58675/rugbrodslagkage---brotort.jpg
Flødeostekage,https://www.arla.dk/opskrifter/flodeostekage/,Dessert,60,True,76,https://cdn-rdb.arla.com/Files/arla-dk/2301952266/bbf8a095-cbda-443f-b0be-f3dad6b02168.jpg
Blåmuslinger med hvidløgsflutes,https://www.arla.dk/opskrifter/blamuslinger-med-hvidlogsflutes/,Hovedret,45,False,76,https://cdn-rdb.arla.com/Files/arla-dk/3787822944/ff115e76-1977-440b-82a2-9d901f7361a3.jpg
